YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2014,2014,WA,Washington,28.1,,,Some college or technical school,,,,"(47.52227862900048, -120.47001078999972)",Some college or technical school,EDU,EDUCOTEC
2014,2014,WV,West Virginia,35.3,,,Some college or technical school,,,,"(38.66551020200046, -80.71264013499967)",Some college or technical school,EDU,EDUCOTEC
2014,2014,WI,Wisconsin,33.4,,,Some college or technical school,,,,"(44.39319117400049, -89.81637074199966)",Some college or technical school,EDU,EDUCOTEC
2014,2014,WY,Wyoming,31,,,Some college or technical school,,,,"(43.23554134300048, -108.10983035299967)",Some college or technical school,EDU,EDUCOTEC
2014,2014,AL,Alabama,34.8,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",Less than high school,EDU,EDUHS
2014,2014,AK,Alaska,32.8,,,Less than high school,,,,"(64.84507995700051, -147.72205903599973)",Less than high school,EDU,EDUHS
2014,2014,AZ,Arizona,32.1,,,Less than high school,,,,"(34.865970280000454, -111.76381127699972)",Less than high school,EDU,EDUHS
2014,2014,AR,Arkansas,37,,,Less than high school,,,,"(34.74865012400045, -92.27449074299966)",Less than high school,EDU,EDUHS
2014,2014,CA,California,34.2,,,Less than high school,,,,"(37.63864012300047, -120.99999953799971)",Less than high school,EDU,EDUHS
2014,2014,CO,Colorado,26.3,,,Less than high school,,,,"(38.843840757000464, -106.13361092099967)",Less than high school,EDU,EDUHS
2014,2014,CT,Connecticut,30.7,,,Less than high school,,,,"(41.56266102000046, -72.64984095199964)",Less than high school,EDU,EDUHS
2014,2014,DE,Delaware,30.8,,,Less than high school,,,,"(39.008830667000495, -75.57774116799965)",Less than high school,EDU,EDUHS
2014,2014,DC,District of Columbia,37.5,,,Less than high school,,,,"(38.89037138500049, -77.03196112699965)",Less than high school,EDU,EDUHS
2014,2014,FL,Florida,29.5,,,Less than high school,,,,"(28.932040377000476, -81.92896053899966)",Less than high school,EDU,EDUHS
2014,2014,GA,Georgia,37.7,,,Less than high school,,,,"(32.83968109300048, -83.62758034599966)",Less than high school,EDU,EDUHS
2014,2014,GU,Guam,33.2,,,Less than high school,,,,"(13.444304, 144.793731)",Less than high school,EDU,EDUHS
2014,2014,HI,Hawaii,21.3,,,Less than high school,,,,"(21.304850435000446, -157.85774940299973)",Less than high school,EDU,EDUHS
2014,2014,ID,Idaho,34.4,,,Less than high school,,,,"(43.682630005000476, -114.3637300419997)",Less than high school,EDU,EDUHS
2014,2014,IL,Illinois,32.3,,,Less than high school,,,,"(40.48501028300046, -88.99771017799969)",Less than high school,EDU,EDUHS
2014,2014,IN,Indiana,34.9,,,Less than high school,,,,"(39.766910452000445, -86.14996019399968)",Less than high school,EDU,EDUHS
2014,2014,IA,Iowa,37.4,,,Less than high school,,,,"(42.46940091300047, -93.81649055599968)",Less than high school,EDU,EDUHS
2014,2014,KS,Kansas,31.2,,,Less than high school,,,,"(38.34774030000045, -98.20078122699965)",Less than high school,EDU,EDUHS
2014,2014,KY,Kentucky,33.2,,,Less than high school,,,,"(37.645970271000465, -84.77497104799966)",Less than high school,EDU,EDUHS
2014,2014,LA,Louisiana,36.1,,,Less than high school,,,,"(31.31266064400046, -92.44568007099969)",Less than high school,EDU,EDUHS
2014,2014,ME,Maine,30.9,,,Less than high school,,,,"(45.254228894000505, -68.98503133599962)",Less than high school,EDU,EDUHS
2014,2014,MD,Maryland,36.6,,,Less than high school,,,,"(39.29058096400047, -76.60926011099963)",Less than high school,EDU,EDUHS
2014,2014,MA,Massachusetts,30.2,,,Less than high school,,,,"(42.27687047000046, -72.08269067499964)",Less than high school,EDU,EDUHS
2014,2014,MI,Michigan,29.4,,,Less than high school,,,,"(44.6613195430005, -84.71439026999968)",Less than high school,EDU,EDUHS
2014,2014,MN,Minnesota,31.6,,,Less than high school,,,,"(46.35564873600049, -94.79420050299967)",Less than high school,EDU,EDUHS
2014,2014,MS,Mississippi,36.9,,,Less than high school,,,,"(32.745510099000455, -89.53803082499968)",Less than high school,EDU,EDUHS
2014,2014,MO,Missouri,33.7,,,Less than high school,,,,"(38.635790776000476, -92.56630005299968)",Less than high school,EDU,EDUHS
2014,2014,MT,Montana,34.4,,,Less than high school,,,,"(47.06652897200047, -109.42442064499971)",Less than high school,EDU,EDUHS
2014,2014,US,National,34.4,,,Less than high school,,,,,Less than high school,EDU,EDUHS
2014,2014,NE,Nebraska,34.9,,,Less than high school,,,,"(41.6410409880005, -99.36572062299967)",Less than high school,EDU,EDUHS
2014,2014,NV,Nevada,37.8,,,Less than high school,,,,"(39.493240390000494, -117.07184056399967)",Less than high school,EDU,EDUHS
2014,2014,NH,New Hampshire,26.3,,,Less than high school,,,,"(43.65595011300047, -71.50036091999965)",Less than high school,EDU,EDUHS
2014,2014,NJ,New Jersey,31.8,,,Less than high school,,,,"(40.13057004800049, -74.27369128799967)",Less than high school,EDU,EDUHS
2014,2014,NM,New Mexico,35.8,,,Less than high school,,,,"(34.52088095200048, -106.24058098499967)",Less than high school,EDU,EDUHS
2014,2014,NY,New York,37.4,,,Less than high school,,,,"(42.82700103200045, -75.54397042699964)",Less than high school,EDU,EDUHS
2014,2014,NC,North Carolina,34.5,,,Less than high school,,,,"(35.466220975000454, -79.15925046299964)",Less than high school,EDU,EDUHS
2014,2014,ND,North Dakota,33.3,,,Less than high school,,,,"(47.47531977900047, -100.11842104899966)",Less than high school,EDU,EDUHS
2014,2014,OH,Ohio,36.5,,,Less than high school,,,,"(40.06021014100048, -82.40426005599966)",Less than high school,EDU,EDUHS
2014,2014,OK,Oklahoma,36.3,,,Less than high school,,,,"(35.47203135600046, -97.52107021399968)",Less than high school,EDU,EDUHS
2014,2014,OR,Oregon,28.8,,,Less than high school,,,,"(44.56744942400047, -120.15503132599969)",Less than high school,EDU,EDUHS
2014,2014,PA,Pennsylvania,35.4,,,Less than high school,,,,"(40.79373015200048, -77.86070029399963)",Less than high school,EDU,EDUHS
2014,2014,PR,Puerto Rico,31.4,,,Less than high school,,,,"(18.220833, -66.590149)",Less than high school,EDU,EDUHS
2014,2014,RI,Rhode Island,32.7,,,Less than high school,,,,"(41.70828019300046, -71.52247031399963)",Less than high school,EDU,EDUHS
2014,2014,SC,South Carolina,35.5,,,Less than high school,,,,"(33.998821303000454, -81.04537120699968)",Less than high school,EDU,EDUHS
2014,2014,SD,South Dakota,30.5,,,Less than high school,,,,"(44.353130053000484, -100.3735306369997)",Less than high school,EDU,EDUHS
2014,2014,TN,Tennessee,38.2,,,Less than high school,,,,"(35.68094058000048, -85.77449091399967)",Less than high school,EDU,EDUHS
2014,2014,TX,Texas,38.9,,,Less than high school,,,,"(31.827240407000488, -99.42677020599967)",Less than high school,EDU,EDUHS
2014,2014,UT,Utah,29.3,,,Less than high school,,,,"(39.360700171000474, -111.58713063499971)",Less than high school,EDU,EDUHS
2014,2014,VT,Vermont,31.9,,,Less than high school,,,,"(43.62538123900049, -72.51764079099962)",Less than high school,EDU,EDUHS
2014,2014,VA,Virginia,31.5,,,Less than high school,,,,"(37.54268067400045, -78.45789046299967)",Less than high school,EDU,EDUHS
2014,2014,WA,Washington,32.3,,,Less than high school,,,,"(47.52227862900048, -120.47001078999972)",Less than high school,EDU,EDUHS
2014,2014,WV,West Virginia,37.2,,,Less than high school,,,,"(38.66551020200046, -80.71264013499967)",Less than high school,EDU,EDUHS
2014,2014,WI,Wisconsin,33.6,,,Less than high school,,,,"(44.39319117400049, -89.81637074199966)",Less than high school,EDU,EDUHS
2014,2014,WY,Wyoming,43.3,,,Less than high school,,,,"(43.23554134300048, -108.10983035299967)",Less than high school,EDU,EDUHS
2014,2014,AL,Alabama,35.4,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",High school graduate,EDU,EDUHSGRAD
2014,2014,AK,Alaska,28.3,,,High school graduate,,,,"(64.84507995700051, -147.72205903599973)",High school graduate,EDU,EDUHSGRAD
2014,2014,AZ,Arizona,29.8,,,High school graduate,,,,"(34.865970280000454, -111.76381127699972)",High school graduate,EDU,EDUHSGRAD
2014,2014,AR,Arkansas,38,,,High school graduate,,,,"(34.74865012400045, -92.27449074299966)",High school graduate,EDU,EDUHSGRAD
2014,2014,CA,California,25,,,High school graduate,,,,"(37.63864012300047, -120.99999953799971)",High school graduate,EDU,EDUHSGRAD
2014,2014,CO,Colorado,23.3,,,High school graduate,,,,"(38.843840757000464, -106.13361092099967)",High school graduate,EDU,EDUHSGRAD
2014,2014,CT,Connecticut,29.2,,,High school graduate,,,,"(41.56266102000046, -72.64984095199964)",High school graduate,EDU,EDUHSGRAD
2014,2014,DE,Delaware,32.7,,,High school graduate,,,,"(39.008830667000495, -75.57774116799965)",High school graduate,EDU,EDUHSGRAD
2014,2014,DC,District of Columbia,30.1,,,High school graduate,,,,"(38.89037138500049, -77.03196112699965)",High school graduate,EDU,EDUHSGRAD
2014,2014,FL,Florida,27.4,,,High school graduate,,,,"(28.932040377000476, -81.92896053899966)",High school graduate,EDU,EDUHSGRAD
2014,2014,GA,Georgia,30.8,,,High school graduate,,,,"(32.83968109300048, -83.62758034599966)",High school graduate,EDU,EDUHSGRAD
2014,2014,GU,Guam,29.3,,,High school graduate,,,,"(13.444304, 144.793731)",High school graduate,EDU,EDUHSGRAD
2014,2014,HI,Hawaii,25.2,,,High school graduate,,,,"(21.304850435000446, -157.85774940299973)",High school graduate,EDU,EDUHSGRAD
2014,2014,ID,Idaho,28.7,,,High school graduate,,,,"(43.682630005000476, -114.3637300419997)",High school graduate,EDU,EDUHSGRAD
2014,2014,IL,Illinois,33,,,High school graduate,,,,"(40.48501028300046, -88.99771017799969)",High school graduate,EDU,EDUHSGRAD
2014,2014,IN,Indiana,34.1,,,High school graduate,,,,"(39.766910452000445, -86.14996019399968)",High school graduate,EDU,EDUHSGRAD
2014,2014,IA,Iowa,32.5,,,High school graduate,,,,"(42.46940091300047, -93.81649055599968)",High school graduate,EDU,EDUHSGRAD
2014,2014,KS,Kansas,33.4,,,High school graduate,,,,"(38.34774030000045, -98.20078122699965)",High school graduate,EDU,EDUHSGRAD
2014,2014,KY,Kentucky,33.3,,,High school graduate,,,,"(37.645970271000465, -84.77497104799966)",High school graduate,EDU,EDUHSGRAD
2014,2014,LA,Louisiana,37.1,,,High school graduate,,,,"(31.31266064400046, -92.44568007099969)",High school graduate,EDU,EDUHSGRAD
2014,2014,ME,Maine,31.1,,,High school graduate,,,,"(45.254228894000505, -68.98503133599962)",High school graduate,EDU,EDUHSGRAD
2014,2014,MD,Maryland,34.3,,,High school graduate,,,,"(39.29058096400047, -76.60926011099963)",High school graduate,EDU,EDUHSGRAD
2014,2014,MA,Massachusetts,26.4,,,High school graduate,,,,"(42.27687047000046, -72.08269067499964)",High school graduate,EDU,EDUHSGRAD
2014,2014,MI,Michigan,33.6,,,High school graduate,,,,"(44.6613195430005, -84.71439026999968)",High school graduate,EDU,EDUHSGRAD
2014,2014,MN,Minnesota,29.3,,,High school graduate,,,,"(46.35564873600049, -94.79420050299967)",High school graduate,EDU,EDUHSGRAD
2014,2014,MS,Mississippi,37.7,,,High school graduate,,,,"(32.745510099000455, -89.53803082499968)",High school graduate,EDU,EDUHSGRAD
2014,2014,MO,Missouri,32.7,,,High school graduate,,,,"(38.635790776000476, -92.56630005299968)",High school graduate,EDU,EDUHSGRAD
2014,2014,MT,Montana,29.5,,,High school graduate,,,,"(47.06652897200047, -109.42442064499971)",High school graduate,EDU,EDUHSGRAD
2014,2014,US,National,31.4,,,High school graduate,,,,,High school graduate,EDU,EDUHSGRAD
2014,2014,NE,Nebraska,31.1,,,High school graduate,,,,"(41.6410409880005, -99.36572062299967)",High school graduate,EDU,EDUHSGRAD
2014,2014,NV,Nevada,26.2,,,High school graduate,,,,"(39.493240390000494, -117.07184056399967)",High school graduate,EDU,EDUHSGRAD
2014,2014,NH,New Hampshire,30.6,,,High school graduate,,,,"(43.65595011300047, -71.50036091999965)",High school graduate,EDU,EDUHSGRAD
2014,2014,NJ,New Jersey,32.3,,,High school graduate,,,,"(40.13057004800049, -74.27369128799967)",High school graduate,EDU,EDUHSGRAD
2014,2014,NM,New Mexico,28.1,,,High school graduate,,,,"(34.52088095200048, -106.24058098499967)",High school graduate,EDU,EDUHSGRAD
2014,2014,NY,New York,29.8,,,High school graduate,,,,"(42.82700103200045, -75.54397042699964)",High school graduate,EDU,EDUHSGRAD
2014,2014,NC,North Carolina,32.7,,,High school graduate,,,,"(35.466220975000454, -79.15925046299964)",High school graduate,EDU,EDUHSGRAD
2014,2014,ND,North Dakota,33,,,High school graduate,,,,"(47.47531977900047, -100.11842104899966)",High school graduate,EDU,EDUHSGRAD
2014,2014,OH,Ohio,34.2,,,High school graduate,,,,"(40.06021014100048, -82.40426005599966)",High school graduate,EDU,EDUHSGRAD
2014,2014,OK,Oklahoma,34.3,,,High school graduate,,,,"(35.47203135600046, -97.52107021399968)",High school graduate,EDU,EDUHSGRAD
2014,2014,OR,Oregon,30.2,,,High school graduate,,,,"(44.56744942400047, -120.15503132599969)",High school graduate,EDU,EDUHSGRAD
2014,2014,PA,Pennsylvania,34.3,,,High school graduate,,,,"(40.79373015200048, -77.86070029399963)",High school graduate,EDU,EDUHSGRAD
2014,2014,PR,Puerto Rico,26.6,,,High school graduate,,,,"(18.220833, -66.590149)",High school graduate,EDU,EDUHSGRAD
2014,2014,RI,Rhode Island,30.8,,,High school graduate,,,,"(41.70828019300046, -71.52247031399963)",High school graduate,EDU,EDUHSGRAD
2014,2014,SC,South Carolina,33.7,,,High school graduate,,,,"(33.998821303000454, -81.04537120699968)",High school graduate,EDU,EDUHSGRAD
2014,2014,SD,South Dakota,30.2,,,High school graduate,,,,"(44.353130053000484, -100.3735306369997)",High school graduate,EDU,EDUHSGRAD
2014,2014,TN,Tennessee,31.8,,,High school graduate,,,,"(35.68094058000048, -85.77449091399967)",High school graduate,EDU,EDUHSGRAD
2014,2014,TX,Texas,35.3,,,High school graduate,,,,"(31.827240407000488, -99.42677020599967)",High school graduate,EDU,EDUHSGRAD
2014,2014,UT,Utah,26.3,,,High school graduate,,,,"(39.360700171000474, -111.58713063499971)",High school graduate,EDU,EDUHSGRAD
2014,2014,VT,Vermont,30.5,,,High school graduate,,,,"(43.62538123900049, -72.51764079099962)",High school graduate,EDU,EDUHSGRAD
2014,2014,VA,Virginia,32.6,,,High school graduate,,,,"(37.54268067400045, -78.45789046299967)",High school graduate,EDU,EDUHSGRAD
2014,2014,WA,Washington,29.7,,,High school graduate,,,,"(47.52227862900048, -120.47001078999972)",High school graduate,EDU,EDUHSGRAD
2014,2014,WV,West Virginia,37.5,,,High school graduate,,,,"(38.66551020200046, -80.71264013499967)",High school graduate,EDU,EDUHSGRAD
2014,2014,WI,Wisconsin,33.2,,,High school graduate,,,,"(44.39319117400049, -89.81637074199966)",High school graduate,EDU,EDUHSGRAD
2014,2014,WY,Wyoming,27,,,High school graduate,,,,"(43.23554134300048, -108.10983035299967)",High school graduate,EDU,EDUHSGRAD
2014,2014,AL,Alabama,28.1,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",College graduate,EDU,EDUCOGRAD
2014,2014,AK,Alaska,23.4,,,College graduate,,,,"(64.84507995700051, -147.72205903599973)",College graduate,EDU,EDUCOGRAD
2014,2014,AZ,Arizona,21.6,,,College graduate,,,,"(34.865970280000454, -111.76381127699972)",College graduate,EDU,EDUCOGRAD
2014,2014,AR,Arkansas,28.7,,,College graduate,,,,"(34.74865012400045, -92.27449074299966)",College graduate,EDU,EDUCOGRAD
2014,2014,CA,California,17.2,,,College graduate,,,,"(37.63864012300047, -120.99999953799971)",College graduate,EDU,EDUCOGRAD
2014,2014,CO,Colorado,16.2,,,College graduate,,,,"(38.843840757000464, -106.13361092099967)",College graduate,EDU,EDUCOGRAD
2014,2014,CT,Connecticut,20.1,,,College graduate,,,,"(41.56266102000046, -72.64984095199964)",College graduate,EDU,EDUCOGRAD
2014,2014,DE,Delaware,25.2,,,College graduate,,,,"(39.008830667000495, -75.57774116799965)",College graduate,EDU,EDUCOGRAD
2014,2014,DC,District of Columbia,12.6,,,College graduate,,,,"(38.89037138500049, -77.03196112699965)",College graduate,EDU,EDUCOGRAD
2014,2014,FL,Florida,20.2,,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",College graduate,EDU,EDUCOGRAD
2014,2014,GA,Georgia,25.6,,,College graduate,,,,"(32.83968109300048, -83.62758034599966)",College graduate,EDU,EDUCOGRAD
2014,2014,GU,Guam,21.9,,,College graduate,,,,"(13.444304, 144.793731)",College graduate,EDU,EDUCOGRAD
2014,2014,HI,Hawaii,17.4,,,College graduate,,,,"(21.304850435000446, -157.85774940299973)",College graduate,EDU,EDUCOGRAD
2014,2014,ID,Idaho,24.3,,,College graduate,,,,"(43.682630005000476, -114.3637300419997)",College graduate,EDU,EDUCOGRAD
2014,2014,IL,Illinois,22,,,College graduate,,,,"(40.48501028300046, -88.99771017799969)",College graduate,EDU,EDUCOGRAD
2014,2014,IN,Indiana,27.6,,,College graduate,,,,"(39.766910452000445, -86.14996019399968)",College graduate,EDU,EDUCOGRAD
2014,2014,IA,Iowa,25,,,College graduate,,,,"(42.46940091300047, -93.81649055599968)",College graduate,EDU,EDUCOGRAD
2014,2014,KS,Kansas,27.4,,,College graduate,,,,"(38.34774030000045, -98.20078122699965)",College graduate,EDU,EDUCOGRAD
2014,2014,KY,Kentucky,28.1,,,College graduate,,,,"(37.645970271000465, -84.77497104799966)",College graduate,EDU,EDUCOGRAD
2014,2014,LA,Louisiana,30.7,,,College graduate,,,,"(31.31266064400046, -92.44568007099969)",College graduate,EDU,EDUCOGRAD
2014,2014,ME,Maine,22.5,,,College graduate,,,,"(45.254228894000505, -68.98503133599962)",College graduate,EDU,EDUCOGRAD
2014,2014,MD,Maryland,22.9,,,College graduate,,,,"(39.29058096400047, -76.60926011099963)",College graduate,EDU,EDUCOGRAD
2014,2014,MA,Massachusetts,17,,,College graduate,,,,"(42.27687047000046, -72.08269067499964)",College graduate,EDU,EDUCOGRAD
2014,2014,MI,Michigan,25.2,,,College graduate,,,,"(44.6613195430005, -84.71439026999968)",College graduate,EDU,EDUCOGRAD
2014,2014,MN,Minnesota,21.9,,,College graduate,,,,"(46.35564873600049, -94.79420050299967)",College graduate,EDU,EDUCOGRAD
2014,2014,MS,Mississippi,29.4,,,College graduate,,,,"(32.745510099000455, -89.53803082499968)",College graduate,EDU,EDUCOGRAD
2014,2014,MO,Missouri,25.2,,,College graduate,,,,"(38.635790776000476, -92.56630005299968)",College graduate,EDU,EDUCOGRAD
2014,2014,MT,Montana,20.5,,,College graduate,,,,"(47.06652897200047, -109.42442064499971)",College graduate,EDU,EDUCOGRAD
2014,2014,US,National,21.8,,,College graduate,,,,,College graduate,EDU,EDUCOGRAD
2014,2014,NE,Nebraska,24.4,,,College graduate,,,,"(41.6410409880005, -99.36572062299967)",College graduate,EDU,EDUCOGRAD
2014,2014,NV,Nevada,22.6,,,College graduate,,,,"(39.493240390000494, -117.07184056399967)",College graduate,EDU,EDUCOGRAD
2014,2014,NH,New Hampshire,21,,,College graduate,,,,"(43.65595011300047, -71.50036091999965)",College graduate,EDU,EDUCOGRAD
2014,2014,NJ,New Jersey,20.7,,,College graduate,,,,"(40.13057004800049, -74.27369128799967)",College graduate,EDU,EDUCOGRAD
2014,2014,NM,New Mexico,22.2,,,College graduate,,,,"(34.52088095200048, -106.24058098499967)",College graduate,EDU,EDUCOGRAD
2014,2014,NY,New York,18.6,,,College graduate,,,,"(42.82700103200045, -75.54397042699964)",College graduate,EDU,EDUCOGRAD
2014,2014,NC,North Carolina,23.6,,,College graduate,,,,"(35.466220975000454, -79.15925046299964)",College graduate,EDU,EDUCOGRAD
2014,2014,ND,North Dakota,26.9,,,College graduate,,,,"(47.47531977900047, -100.11842104899966)",College graduate,EDU,EDUCOGRAD
2014,2014,OH,Ohio,25.8,,,College graduate,,,,"(40.06021014100048, -82.40426005599966)",College graduate,EDU,EDUCOGRAD
2014,2014,OK,Oklahoma,26.4,,,College graduate,,,,"(35.47203135600046, -97.52107021399968)",College graduate,EDU,EDUCOGRAD
2014,2014,OR,Oregon,20.2,,,College graduate,,,,"(44.56744942400047, -120.15503132599969)",College graduate,EDU,EDUCOGRAD
2014,2014,PA,Pennsylvania,21.1,,,College graduate,,,,"(40.79373015200048, -77.86070029399963)",College graduate,EDU,EDUCOGRAD
2014,2014,PR,Puerto Rico,26.8,,,College graduate,,,,"(18.220833, -66.590149)",College graduate,EDU,EDUCOGRAD
2014,2014,RI,Rhode Island,20.2,,,College graduate,,,,"(41.70828019300046, -71.52247031399963)",College graduate,EDU,EDUCOGRAD
2014,2014,SC,South Carolina,26,,,College graduate,,,,"(33.998821303000454, -81.04537120699968)",College graduate,EDU,EDUCOGRAD
2014,2014,SD,South Dakota,26.9,,,College graduate,,,,"(44.353130053000484, -100.3735306369997)",College graduate,EDU,EDUCOGRAD
2014,2014,TN,Tennessee,25.5,,,College graduate,,,,"(35.68094058000048, -85.77449091399967)",College graduate,EDU,EDUCOGRAD
2014,2014,TX,Texas,22.1,,,College graduate,,,,"(31.827240407000488, -99.42677020599967)",College graduate,EDU,EDUCOGRAD
2014,2014,UT,Utah,22,,,College graduate,,,,"(39.360700171000474, -111.58713063499971)",College graduate,EDU,EDUCOGRAD
2014,2014,VT,Vermont,16.8,,,College graduate,,,,"(43.62538123900049, -72.51764079099962)",College graduate,EDU,EDUCOGRAD
2014,2014,VA,Virginia,21.5,,,College graduate,,,,"(37.54268067400045, -78.45789046299967)",College graduate,EDU,EDUCOGRAD
2014,2014,WA,Washington,22.6,,,College graduate,,,,"(47.52227862900048, -120.47001078999972)",College graduate,EDU,EDUCOGRAD
2014,2014,WV,West Virginia,30.4,,,College graduate,,,,"(38.66551020200046, -80.71264013499967)",College graduate,EDU,EDUCOGRAD
2014,2014,WI,Wisconsin,24.3,,,College graduate,,,,"(44.39319117400049, -89.81637074199966)",College graduate,EDU,EDUCOGRAD
2014,2014,WY,Wyoming,25.2,,,College graduate,,,,"(43.23554134300048, -108.10983035299967)",College graduate,EDU,EDUCOGRAD
2014,2014,AL,Alabama,33.5,Total,,,,,,"(32.84057112200048, -86.63186076199969)",Total,OVR,OVERALL
2014,2014,AL,Alabama,20.4,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",18 - 24,AGEYR,AGEYR1824
2014,2014,AL,Alabama,31.7,,25 - 34,,,,,"(32.84057112200048, -86.63186076199969)",25 - 34,AGEYR,AGEYR2534
2014,2014,AL,Alabama,40.9,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",35 - 44,AGEYR,AGEYR3544
2014,2014,AL,Alabama,39.9,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",45 - 54,AGEYR,AGEYR4554
2014,2014,AL,Alabama,37.4,,55 - 64,,,,,"(32.84057112200048, -86.63186076199969)",55 - 64,AGEYR,AGEYR5564
2014,2014,AL,Alabama,28.9,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,AL,Alabama,34.5,,,,,"Less than $15,000",,"(32.84057112200048, -86.63186076199969)","Less than $15,000",INC,INCLESS15
2014,2014,AL,Alabama,40.6,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)","$15,000 - $24,999",INC,INC1525
2014,2014,AL,Alabama,35.4,,,,,"$25,000 - $34,999",,"(32.84057112200048, -86.63186076199969)","$25,000 - $34,999",INC,INC2535
2014,2014,AL,Alabama,35.5,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)","$35,000 - $49,999",INC,INC3550
2014,2014,AL,Alabama,32.4,,,,,"$50,000 - $74,999",,"(32.84057112200048, -86.63186076199969)","$50,000 - $74,999",INC,INC5075
2014,2014,AL,Alabama,31,,,,,"$75,000 or greater",,"(32.84057112200048, -86.63186076199969)","$75,000 or greater",INC,INC75PLUS
2014,2014,AL,Alabama,28,,,,,Data not reported,,"(32.84057112200048, -86.63186076199969)",Data not reported,INC,INCNR
2014,2014,AL,Alabama,31.4,,,,,,Non-Hispanic White,"(32.84057112200048, -86.63186076199969)",Non-Hispanic White,RACE,RACEWHT
2014,2014,AL,Alabama,41.9,,,,,,Non-Hispanic Black,"(32.84057112200048, -86.63186076199969)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,AL,Alabama,22.9,,,,,,Hispanic,"(32.84057112200048, -86.63186076199969)",Hispanic,RACE,RACEHIS
2014,2014,AL,Alabama,,,,,,,Asian,"(32.84057112200048, -86.63186076199969)",Asian,RACE,RACEASN
2014,2014,AL,Alabama,,,,,,,Hawaiian/Pacific Islander,"(32.84057112200048, -86.63186076199969)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,AL,Alabama,35.2,,,,,,American Indian/Alaska Native,"(32.84057112200048, -86.63186076199969)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,AL,Alabama,39.3,,,,,,2 or more races,"(32.84057112200048, -86.63186076199969)",2 or more races,RACE,RACE2PLUS
2014,2014,AL,Alabama,,,,,,,Other,"(32.84057112200048, -86.63186076199969)",Other,RACE,RACEOTH
2014,2014,AK,Alaska,29.7,Total,,,,,,"(64.84507995700051, -147.72205903599973)",Total,OVR,OVERALL
2014,2014,AK,Alaska,14,,18 - 24,,,,,"(64.84507995700051, -147.72205903599973)",18 - 24,AGEYR,AGEYR1824
2014,2014,AK,Alaska,28,,25 - 34,,,,,"(64.84507995700051, -147.72205903599973)",25 - 34,AGEYR,AGEYR2534
2014,2014,AK,Alaska,33.6,,35 - 44,,,,,"(64.84507995700051, -147.72205903599973)",35 - 44,AGEYR,AGEYR3544
2014,2014,AK,Alaska,35.2,,45 - 54,,,,,"(64.84507995700051, -147.72205903599973)",45 - 54,AGEYR,AGEYR4554
2014,2014,AK,Alaska,34.5,,55 - 64,,,,,"(64.84507995700051, -147.72205903599973)",55 - 64,AGEYR,AGEYR5564
2014,2014,AK,Alaska,29.6,,65 or older,,,,,"(64.84507995700051, -147.72205903599973)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,AK,Alaska,31.5,,,,,"Less than $15,000",,"(64.84507995700051, -147.72205903599973)","Less than $15,000",INC,INCLESS15
2014,2014,AK,Alaska,29.6,,,,,"$15,000 - $24,999",,"(64.84507995700051, -147.72205903599973)","$15,000 - $24,999",INC,INC1525
2014,2014,AK,Alaska,32.9,,,,,"$25,000 - $34,999",,"(64.84507995700051, -147.72205903599973)","$25,000 - $34,999",INC,INC2535
2014,2014,AK,Alaska,36,,,,,"$35,000 - $49,999",,"(64.84507995700051, -147.72205903599973)","$35,000 - $49,999",INC,INC3550
2014,2014,AK,Alaska,30.2,,,,,"$50,000 - $74,999",,"(64.84507995700051, -147.72205903599973)","$50,000 - $74,999",INC,INC5075
2014,2014,AK,Alaska,29.3,,,,,"$75,000 or greater",,"(64.84507995700051, -147.72205903599973)","$75,000 or greater",INC,INC75PLUS
2014,2014,AK,Alaska,18.8,,,,,Data not reported,,"(64.84507995700051, -147.72205903599973)",Data not reported,INC,INCNR
2014,2014,AK,Alaska,28.6,,,,,,Non-Hispanic White,"(64.84507995700051, -147.72205903599973)",Non-Hispanic White,RACE,RACEWHT
2014,2014,AK,Alaska,42.3,,,,,,Non-Hispanic Black,"(64.84507995700051, -147.72205903599973)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,AK,Alaska,29.6,,,,,,Hispanic,"(64.84507995700051, -147.72205903599973)",Hispanic,RACE,RACEHIS
2014,2014,AK,Alaska,17.8,,,,,,Asian,"(64.84507995700051, -147.72205903599973)",Asian,RACE,RACEASN
